node_id,PtID,log,lat
696.0,277072,-84.59732141,42.67306422
697.0,277073,-84.59731881,42.74228617
698.0,277074,-84.59730668,42.76860175
699.0,277082,-84.59724189,42.72430086
700.0,277084,-84.59723647,42.67734543
701.0,277086,-84.59721889,42.72552692
702.0,277087,-84.59721347,42.72503972
703.0,277095,-84.59715205,42.76563511
704.0,277096,-84.59713352,42.71213488
705.0,277102,-84.59708183,42.70794532
706.0,277104,-84.5970672,42.70324429
707.0,277105,-84.59706256,42.70405345
708.0,277107,-84.59704547,42.70487781
709.0,277113,-84.59697551,42.69913896
710.0,277118,-84.59693705,42.69669619
711.0,277119,-84.59693228,42.71607432
712.0,277135,-84.5968094,42.70259757
713.0,277149,-84.59670406,42.68448296
714.0,277156,-84.59668148,42.68312165
715.0,277161,-84.59664828,42.72234975
716.0,277168,-84.59660803,42.7521665
717.0,277171,-84.59656855,42.71581456
718.0,277172,-84.5965598,42.71213279
719.0,277180,-84.59649265,42.68935783
720.0,277186,-84.59643817,42.68844477
721.0,277187,-84.59643639,42.69102109
722.0,277189,-84.59642836,42.69193451
723.0,277190,-84.5964275,42.673635
724.0,277191,-84.59642252,42.69872526
725.0,277194,-84.59641688,42.69914135
726.0,277197,-84.5964116,42.69467488
727.0,277202,-84.59639095,42.70083766
728.0,277205,-84.59637763,42.70169419
729.0,277208,-84.59636435,42.75846448
730.0,277210,-84.59636166,42.71104931
731.0,277213,-84.59633070000001,42.71213166
732.0,277215,-84.59627698,42.7595885
733.0,277216,-84.59627062,42.70889317
734.0,277218,-84.59625716,42.65675801
735.0,277219,-84.59625708,42.74107253
736.0,277220,-84.59624894,42.76560615
737.0,277222,-84.59624748,42.74231952
738.0,277224,-84.59624126,42.74403645
739.0,277225,-84.59624072,42.74484058
740.0,277226,-84.59623824,42.71718057
741.0,277227,-84.59623655,42.76314005
742.0,277228,-84.59623169,42.74662327
743.0,277229,-84.59622442,42.74618234
744.0,277230,-84.59621993,42.74568920000001
745.0,277231,-84.59621946,42.68755093
746.0,277232,-84.59621159999999,42.74743081
747.0,277233,-84.59619437,42.748381200000004
748.0,277234,-84.59618753,42.76829456
749.0,277237,-84.59613321,42.65886943
750.0,277238,-84.59613237,42.73053561
751.0,277241,-84.59609264,42.7324909
752.0,277246,-84.59606792,42.76186125
753.0,277249,-84.59605406,42.733885
754.0,277250,-84.59605111,42.71212245
755.0,277256,-84.59598847,42.69558808
756.0,277257,-84.59598737,42.71101292
757.0,277258,-84.59598619,42.68646139
758.0,277261,-84.59595281,42.65692291
759.0,277270,-84.59586314,42.72278289
760.0,277272,-84.59584372,42.76983432
761.0,277274,-84.59580245,42.66534201
762.0,277275,-84.59579696,42.67235582
763.0,277277,-84.59576929,42.71212667
764.0,277279,-84.59576311,42.68559656
765.0,277289,-84.59565985,42.70669298
766.0,277294,-84.59560364,42.72665863
767.0,277303,-84.59556035,42.75162305
768.0,277305,-84.59554498,42.67253711
769.0,277315,-84.59542056,42.68472026
770.0,277318,-84.59537522,42.68857569
771.0,277320,-84.59536258,42.68957013
772.0,277323,-84.59534546,42.67312678
773.0,277327,-84.59533227,42.70083122
774.0,277328,-84.59531772,42.73872816
775.0,277330,-84.59531281,42.76156664
776.0,277331,-84.59530946,42.69872231
777.0,277333,-84.59530031,42.69762756
778.0,277334,-84.59530014,42.76561298
779.0,277335,-84.59529936,42.76805501
780.0,277337,-84.59527565,42.76313988
781.0,277341,-84.59522897,42.70791268
782.0,277344,-84.59522227,42.69193436
783.0,277361,-84.59512172,42.65775818
784.0,277362,-84.59511535,42.68765957
785.0,277365,-84.59510767,42.70323525
786.0,277368,-84.59509757,42.68413326
787.0,277370,-84.59508464,42.67137536
788.0,277371,-84.59504403,42.65805154
789.0,277378,-84.59496999,42.670561299999996
790.0,277379,-84.59496993,42.75958644
791.0,277382,-84.59494109,42.74837581
792.0,277385,-84.59493925,42.68684212
793.0,277391,-84.59488796,42.75737473
794.0,277392,-84.59487267,42.75582303
795.0,277393,-84.59486681,42.75438355
796.0,277394,-84.59485949,42.73619667
797.0,277397,-84.59482428,42.6800609
798.0,277398,-84.59482371,42.69537969
799.0,277400,-84.59481281,42.67733764
800.0,277401,-84.59480028,42.679772799999995
801.0,277403,-84.59479518,42.6781403
802.0,277404,-84.59478988,42.74628228
803.0,277407,-84.59477623,42.678949200000005
804.0,277413,-84.5947472,42.76135706
805.0,277422,-84.59463047,42.73312808
806.0,277423,-84.59463029,42.74227643
807.0,277425,-84.59459918,42.66554401
808.0,277430,-84.59456629,42.70579146
809.0,277431,-84.59456598,42.70668133
810.0,277436,-84.59448981,42.71490533
811.0,277437,-84.59448375,42.65805621
812.0,277438,-84.59447745,42.74432913
813.0,277439,-84.59447111,42.75076684
814.0,277444,-84.59438601,42.7333049
815.0,277446,-84.59435752,42.76778426
816.0,277451,-84.59435140000001,42.7023871
817.0,277453,-84.59433823,42.76560567
818.0,277454,-84.59433401,42.69623273
819.0,277455,-84.59432221,42.76314071
820.0,277458,-84.59428390000001,42.73385544
821.0,277463,-84.59423909,42.69872814
822.0,277465,-84.59422165,42.73617371
823.0,277469,-84.59420556,42.70082383
824.0,277470,-84.59420066,42.73871957
825.0,277472,-84.59417184,42.741091600000004
826.0,277475,-84.59414949,42.72081016
827.0,277476,-84.59414658,42.75032493
828.0,277482,-84.59409073,42.66040412
829.0,277483,-84.59408908,42.72099189
830.0,277492,-84.59399925,42.69761844
831.0,277497,-84.59396177,42.69193391
832.0,277506,-84.59386137,42.749385499999995
833.0,277507,-84.59385387,42.74838333
834.0,277517,-84.59374095,42.71300803
835.0,277520,-84.59371385,42.65731185
836.0,277528,-84.59354674,42.75991789
837.0,277531,-84.59350532,42.75725713
838.0,277534,-84.59350235,42.7144579
839.0,277535,-84.59349747,42.75540777
840.0,277536,-84.59347971,42.75384255
841.0,277552,-84.59340588,42.74625216
842.0,277554,-84.5933898,42.7446559
843.0,277555,-84.59338971,42.74545463
844.0,277556,-84.59338792,42.76752191
845.0,277558,-84.59338063,42.76233516
846.0,277559,-84.59338018,42.76314106
847.0,277560,-84.59337722,42.76560423
848.0,277563,-84.59336645,42.76095752
849.0,277565,-84.59336044,42.74107355
850.0,277573,-84.59330187,42.70569979
851.0,277574,-84.59325772,42.69872691
852.0,277583,-84.59316656,42.70081709
853.0,277584,-84.59316495,42.70320415
854.0,277585,-84.59315768,42.70185861
855.0,277588,-84.59314763,42.70242135
856.0,277590,-84.59314549999999,42.70486966
857.0,277591,-84.59313963,42.70404545
858.0,277598,-84.59310198,42.75076066
859.0,277621,-84.59298452,42.74193764
860.0,277673,-84.59282216,42.68770564
861.0,277681,-84.59279528,42.68862258
862.0,277685,-84.59278934,42.68311478
863.0,277687,-84.59278353,42.68403859
864.0,277692,-84.59276787,42.68492479
865.0,277696,-84.59276163,42.68582833
866.0,277698,-84.59276008,42.68674621
867.0,277702,-84.59273117,42.68958409
868.0,277708,-84.59271647,42.6907534
869.0,277710,-84.59270238,42.69192605
870.0,277715,-84.59266642,42.69322277
871.0,277719,-84.59265687,42.65837723
872.0,277720,-84.59264812,42.69586941
873.0,277721,-84.5926465,42.76076877
874.0,277733,-84.59261409,42.65739325
875.0,277735,-84.59260913,42.69705671
876.0,277736,-84.59258734,42.70711193
877.0,277743,-84.59256326,42.71287601
878.0,277752,-84.59249408,42.67135135
879.0,277757,-84.59247599,42.70678818
880.0,277769,-84.59243718,42.76725403
881.0,277771,-84.59242714,42.76560732
882.0,277772,-84.59242257,42.73386672
883.0,277773,-84.59240279,42.76314936
884.0,277780,-84.59239334,42.74837304
885.0,277782,-84.59238084,42.76229647
886.0,277783,-84.59238035,42.73612713
887.0,277785,-84.59237398,42.73658003
888.0,277786,-84.59237136,42.73872918
889.0,277788,-84.59236082,42.75963993
890.0,277793,-84.5923415,42.74108556
891.0,277794,-84.59233656,42.75717606
892.0,277795,-84.59233385,42.66928227
893.0,277796,-84.59233339,42.67112266
894.0,277797,-84.59233267,42.67135104
895.0,277798,-84.59233223,42.68310633
896.0,277799,-84.59233082,42.67734218
897.0,277802,-84.59232829,42.6727544
898.0,277803,-84.59232379,42.6819859
899.0,277804,-84.59232123,42.67673563
900.0,277805,-84.59232109999999,42.67505794
901.0,277815,-84.59225117,42.75531206
902.0,277827,-84.59212873,42.67135064
903.0,277848,-84.59199507,42.72666183
904.0,277849,-84.59199154,42.70784241
905.0,277854,-84.59195677,42.75395386
906.0,277855,-84.59195289,42.70527732
907.0,277856,-84.59195269,42.73028487
908.0,277857,-84.59193035,42.66199681
909.0,277858,-84.59192952,42.69977014
910.0,277859,-84.59192946,42.70404008
911.0,277861,-84.59192345,42.70184279
912.0,277862,-84.59192270000001,42.69759437
913.0,277863,-84.5919219,42.70977177
914.0,277866,-84.5918839,42.70334897
915.0,277883,-84.59175912,42.751273
916.0,277895,-84.59167641,42.69155782
917.0,277898,-84.59165919,42.69074404
918.0,277899,-84.59165394,42.69241422
919.0,277910,-84.59162117,42.69322408
920.0,277918,-84.591551,42.69586072
921.0,277920,-84.59154836,42.69405821
922.0,277921,-84.59153541,42.69705672
923.0,277923,-84.59149568,42.70783042
924.0,277924,-84.59148387,42.709822100000004
925.0,277943,-84.59134385,42.76570848
926.0,277944,-84.59134268,42.76481586
927.0,277950,-84.59127224,42.71287296
928.0,277951,-84.59124686,42.74432358
929.0,277952,-84.59123271,42.74477849
930.0,277954,-84.59121977,42.745194299999994
931.0,277957,-84.59120966,42.74616017
932.0,277959,-84.59119805,42.76319019
933.0,277960,-84.59118655,42.76056705
934.0,277961,-84.59118152,42.74723462
935.0,277962,-84.59117857,42.7595628
936.0,277964,-84.59117076,42.74838214
937.0,277966,-84.59113697,42.75735899
938.0,277967,-84.59113472,42.7338747
939.0,277970,-84.59111938,42.73655969
940.0,277973,-84.59111042,42.73873377
941.0,277975,-84.5910877,42.70671508
942.0,277976,-84.59108291,42.76501423
943.0,277979,-84.59107938,42.74109624
944.0,277983,-84.59104934,42.68309661
945.0,277990,-84.59100228,42.71211491
946.0,278000,-84.59094512,42.68674603
947.0,278003,-84.59093622,42.68959653
948.0,278006,-84.59092711,42.69074391
949.0,278019,-84.59088781,42.66292337
950.0,278020,-84.59087458,42.76683322
951.0,278023,-84.59084985,42.7543073
952.0,278034,-84.59073148,42.71287178
953.0,278043,-84.5906315,42.70527758
954.0,278047,-84.59060235,42.70194198
955.0,278052,-84.59058682,42.7032354
956.0,278055,-84.59056666,42.66323815
957.0,278062,-84.59049958,42.74110764
958.0,278065,-84.59048346,42.70478199
959.0,278068,-84.59044448,42.6975916
960.0,278078,-84.59038285,42.73017488
961.0,278095,-84.59030364,42.69942612
962.0,278096,-84.59028179,42.70814837
963.0,278117,-84.5900094,42.75967418
964.0,278118,-84.59000395,42.72443364
965.0,278122,-84.58997526,42.75760412
966.0,278123,-84.58997498,42.69620252
967.0,278124,-84.58996972,42.71077754
968.0,278127,-84.58994831,42.73388671
969.0,278128,-84.58994679,42.73656817
970.0,278132,-84.58992356,42.73872808
971.0,278134,-84.58989908,42.7141893
972.0,278135,-84.58988839,42.74111965
973.0,278136,-84.58988438,42.72417431
974.0,278140,-84.5898557,42.71124547
975.0,278142,-84.58984056,42.7608495
976.0,278145,-84.58980644,42.71211973
977.0,278148,-84.58977772,42.69603235
978.0,278154,-84.58972294,42.68046832
979.0,278163,-84.58964873,42.72662176
980.0,278168,-84.58962258,42.65976722
981.0,278171,-84.58957658,42.76399923
982.0,278175,-84.58950240000001,42.75472977
983.0,278178,-84.58948347,42.72461745
984.0,278182,-84.58944027,42.72662219
985.0,278187,-84.5894136,42.70972522
986.0,278189,-84.58940844,42.73205171
987.0,278191,-84.58938315,42.65976472
988.0,278192,-84.58936106,42.66475888
989.0,278194,-84.58935548,42.68876841
990.0,278205,-84.58928189,42.762384000000004
991.0,278208,-84.58925914,42.65212868
992.0,278210,-84.58920533,42.68048307
993.0,278211,-84.58918116,42.680826399999994
994.0,278216,-84.58915409,42.66499358
995.0,278224,-84.58911087,42.7697815
996.0,278232,-84.58910234,42.66200071
997.0,278239,-84.58906962,42.75994625
998.0,278255,-84.58901982,42.74614477
999.0,278256,-84.5890198,42.74519603
1000.0,278257,-84.58901485,42.76519881
1001.0,278258,-84.58900907,42.76477023
1002.0,278260,-84.58900308,42.76400706
1003.0,278262,-84.58898436,42.76633748
1004.0,278264,-84.58897569,42.76321252
1005.0,278265,-84.58894898,42.70843741
1006.0,278269,-84.58892432,42.76226837
1007.0,278275,-84.58887366,42.73026489
1008.0,278281,-84.58884507,42.71284384
1009.0,278282,-84.58884342,42.76977941
1010.0,278283,-84.58884266,42.73204868
1011.0,278288,-84.58880943,42.65476484
1012.0,278289,-84.58879254,42.7338827
1013.0,278290,-84.58879054,42.70214145
1014.0,278291,-84.58878686,42.70301944
1015.0,278292,-84.58877740000001,42.69760479
1016.0,278293,-84.58877214,42.69939403
1017.0,278295,-84.58876458,42.73655611
1018.0,278300,-84.58874749,42.75787807
1019.0,278304,-84.58874187,42.74111872
1020.0,278313,-84.58870716,42.73871666
1021.0,278326,-84.58857127,42.683088700000006
1022.0,278329,-84.58852066,42.68673209
1023.0,278333,-84.58849512,42.68958484
1024.0,278335,-84.58848837,42.68876049
1025.0,278338,-84.58848307,42.69074629
1026.0,278350,-84.58842072,42.75520131
1027.0,278351,-84.58842059999999,42.71122512
1028.0,278352,-84.58841869,42.72293484
1029.0,278355,-84.58840858,42.72285058
1030.0,278359,-84.58837945,42.74721123
1031.0,278385,-84.58827417,42.68120551
1032.0,278388,-84.58825866,42.68048982
1033.0,278393,-84.58823096,42.72291917
1034.0,278394,-84.58823012,42.69322509
1035.0,278396,-84.58822284,42.69405601
1036.0,278415,-84.58812969,42.65257861
1037.0,278419,-84.58810036,42.65165229
1038.0,278432,-84.58798022,42.76509032
1039.0,278447,-84.58789437,42.76329199
1040.0,278456,-84.58786497,42.65476137
1041.0,278464,-84.58782251,42.71534116
1042.0,278465,-84.58782223,42.71289279
1043.0,278466,-84.58782111,42.69417207
1044.0,278469,-84.58779945,42.69177132
1045.0,278470,-84.58779214,42.69074209
1046.0,278471,-84.58779133,42.69159963
1047.0,278472,-84.58778852,42.70879821
1048.0,278473,-84.58778685,42.69239603
1049.0,278474,-84.58778421,42.69322506
1050.0,278475,-84.58777049,42.76136964
1051.0,278478,-84.58774093,42.71448158
1052.0,278483,-84.58772003,42.76027407
1053.0,278494,-84.58769908,42.75811823
1054.0,278496,-84.58769856,42.73204369
1055.0,278501,-84.58766557,42.72662583
1056.0,278504,-84.58764333,42.73025827
1057.0,278505,-84.58764214,42.69656306
1058.0,278513,-84.58759331,42.7338782
1059.0,278517,-84.58756377,42.671265399999996
1060.0,278521,-84.58754613,42.73650774
1061.0,278522,-84.58754557,42.73657777
1062.0,278524,-84.58753524,42.74110007
1063.0,278525,-84.58753488,42.74523169
1064.0,278528,-84.58752502,42.74613314
1065.0,278530,-84.58751729,42.73870693
1066.0,278535,-84.58750390000002,42.7477985
1067.0,278541,-84.58746734,42.74838267
1068.0,278543,-84.58744962,42.66201443
1069.0,278545,-84.58744817,42.66076877
1070.0,278547,-84.58742732,42.6583875
1071.0,278551,-84.58741756,42.659744200000006
1072.0,278557,-84.58738499,42.66925698
1073.0,278558,-84.58736858,42.67048164
1074.0,278561,-84.58736428,42.66653077
1075.0,278562,-84.58736336,42.674687899999995
1076.0,278563,-84.58735046,42.7075218
1077.0,278565,-84.58734079999999,42.67182897
1078.0,278566,-84.58733163,42.67126246
1079.0,278567,-84.58732973,42.67114532
1080.0,278573,-84.5872895,42.7112123
1081.0,278577,-84.58725368,42.71211421
1082.0,278579,-84.5872477,42.70951561
1083.0,278582,-84.58721646,42.70303542
1084.0,278583,-84.58721415,42.68023889
1085.0,278585,-84.58720949,42.70212838
1086.0,278586,-84.58720906,42.70525793
1087.0,278587,-84.58720823,42.69939915
1088.0,278588,-84.58720146,42.68196699
1089.0,278589,-84.58720028,42.68055356
1090.0,278590,-84.58719699,42.6765291
1091.0,278591,-84.58718568,42.69758425
1092.0,278592,-84.58718337,42.67126058
1093.0,278593,-84.58718255,42.68309469
1094.0,278595,-84.58717544,42.67593254
1095.0,278612,-84.58710382,42.72399837
1096.0,278620,-84.58700349,42.76477978
1097.0,278621,-84.5870023,42.74107171
1098.0,278624,-84.58697459999999,42.76334767
1099.0,278630,-84.58686467,42.72663737
1100.0,278631,-84.58684964,42.76571323
1101.0,278636,-84.58677336,42.7483739
1102.0,278643,-84.58671422,42.76164827
1103.0,278644,-84.58671175,42.71667844
1104.0,278648,-84.5866763,42.72403102
1105.0,278649,-84.58667513,42.72360162
1106.0,278650,-84.58667026,42.72530421
1107.0,278653,-84.58665435,42.75615318
1108.0,278654,-84.58664863,42.76067778
1109.0,278656,-84.58664350000001,42.75814636
1110.0,278657,-84.58664279999999,42.76277697
1111.0,278661,-84.58661238,42.69322061
1112.0,278668,-84.58658302,42.6764662
1113.0,278670,-84.58658165,42.67618022
1114.0,278672,-84.58658037,42.67577952
1115.0,278675,-84.586572,42.67467921
1116.0,278679,-84.58655984,42.67306818
1117.0,278689,-84.58651662,42.66925037
1118.0,278694,-84.58650091,42.6704762
1119.0,278695,-84.58649257,42.73203874
1120.0,278698,-84.58646603,42.730246799999996
1121.0,278699,-84.58646147,42.72937125
1122.0,278701,-84.58643858,42.72566955
1123.0,278703,-84.58640836,42.73647769
1124.0,278706,-84.58639916,42.65181589
1125.0,278707,-84.58637787,42.73386285
1126.0,278713,-84.58635066,42.65839547
1127.0,278714,-84.58633809,42.65749445
1128.0,278715,-84.58633734,42.65506648
1129.0,278716,-84.58632673,42.65476989
1130.0,278729,-84.58621854,42.72664668
1131.0,278735,-84.58616713,42.71035605
1132.0,278741,-84.5861267,42.68308002
1133.0,278748,-84.58611023,42.68671487
1134.0,278749,-84.58610964,42.70952231
1135.0,278753,-84.58609440000001,42.70852318
1136.0,278754,-84.58609327,42.70753702
1137.0,278756,-84.58607081,42.66752414
1138.0,278763,-84.58601985,42.72404958
1139.0,278765,-84.58600657,42.72462593
1140.0,278769,-84.58599406,42.71011053
1141.0,278789,-84.58577416,42.71025559
1142.0,278795,-84.58572229,42.65842537
1143.0,278801,-84.58568597,42.66074571
1144.0,278802,-84.5856854,42.75637001
1145.0,278803,-84.58567355,42.75814823
1146.0,278805,-84.58567103,42.76067047
